UNITID,GR_Source,Adj6yrGrad,Adj6yrAAH,6yrGrad,6yrAAH,6yrAA,6yrH,Xfer,XferAAH,XferAA,XferH
204626,2014-2016,N/A,N/A,0.48,0.36,0.35,0.54,N/A,N/A,N/A,N/A
204635,2014-2016,0.68,0.58,0.68,0.58,0.52,0.7,N/A,N/A,N/A,N/A
204662,2014-2016,N/A,N/A,0.31,0.09,0,0.22,N/A,N/A,N/A,N/A
204671,2014-2016,0.31,0.16,0.31,0.16,0.18,0.12,0.37,0.46,0.45,0.48
204680,2014-2016,0.42,0.2,0.42,0.2,0.21,0.17,0.29,0.32,0.32,0.31
204699,2014-2016,0.41,0.27,0.41,0.27,0.25,0.36,0.25,0.38,0.4,0.31
204705,2016,0.35,0.25,0.35,0.25,0.25,0.25,0.36,0.41,0.42,0.34
204714,2014-2016,N/A,N/A,0.53,0.51,0.46,0.75,N/A,N/A,N/A,N/A
204723,2014-2016,N/A,N/A,0.85,0.87,0.88,0.78,N/A,N/A,N/A,N/A
204769,2014-2016,N/A,N/A,0.76,0.62,0.61,0.73,N/A,N/A,N/A,N/A
204778,2014-2016,N/A,N/A,0.52,0.56,0.56,0.54,N/A,N/A,N/A,N/A
204802,2014-2016,0.35,0.11,0.35,0.11,0,0.5,0.37,0.56,0.71,0
204820,2014-2016,0.17,0.1,0.17,0.1,0.06,0.25,0.29,0.24,0.29,0
204839,2014-2016,0.13,0,0.13,0,0,0,0.25,0.29,0.38,0
204848,2014-2016,0.23,0.09,0.23,0.09,0.02,0.29,0.35,0.43,0.54,0.12
204857,2016,0.64,0.56,0.64,0.56,0.55,0.56,0.25,0.28,0.29,0.27
204866,2014-2016,0.28,0.21,0.28,0.21,0.21,0.2,0.4,0.46,0.47,0.4
204884,2014-2016,N/A,N/A,0.58,0.44,0.44,N/A,N/A,N/A,N/A,N/A
204893,2016,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
204909,2014-2016,0.68,0.51,0.68,0.51,0.47,0.59,N/A,N/A,N/A,N/A
204936,2014-2016,0.59,0.44,0.59,0.44,0.39,0.59,N/A,N/A,N/A,N/A
204945,2016,0.23,0.11,0.17,0.06,0.06,0.08,0.14,0.1,0.1,0.09
204963,2014-2016,N/A,N/A,0.67,0.5,0.5,N/A,N/A,N/A,N/A,N/A
204990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
205027,2014-2016,0.85,0.86,0.85,0.86,N/A,0.86,N/A,N/A,N/A,N/A
205054,2014-2016,N/A,N/A,0.59,0.41,0.39,1,N/A,N/A,N/A,N/A
205090,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
205124,2014-2016,0.25,N/A,0.25,N/A,N/A,N/A,0.61,N/A,N/A,N/A
205142,2014-2016,N/A,N/A,0.51,0.53,0.52,0.6,N/A,N/A,N/A,N/A
205179,2015-2016,N/A,N/A,0.29,0.37,0.34,1,N/A,N/A,N/A,N/A
205203,2014-2016,0.18,0.1,0.18,0.1,0.08,0.2,0.36,0.49,0.49,0.5
205391,2014-2016,N/A,N/A,0.66,0.71,0.71,N/A,N/A,N/A,N/A,N/A
205443,2014-2016,0.27,0.15,0.27,0.15,0.13,0.38,0.24,0.4,0.41,0.31
205470,2016,0.3,0.2,0.18,0.11,0.1,0.14,0.23,0.19,0.19,0.19
205513,2014-2016,N/A,N/A,0.32,0,0,0,N/A,N/A,N/A,N/A
205522,2014-2016,N/A,N/A,0.41,1,1,N/A,N/A,N/A,N/A,N/A
205559,2014-2016,N/A,N/A,0.46,0,0,N/A,N/A,N/A,N/A,N/A
205610,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
205647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
205841,2016,0.17,0.12,0.1,0.02,0.02,0.08,0.15,0.2,0.2,0.15
205887,2014-2016,N/A,N/A,0.32,0.32,0.23,0.55,N/A,N/A,N/A,N/A
205957,2014-2016,0.76,0.69,0.76,0.69,0.4,0.71,0.18,0.26,0.4,0.25
205966,2014-2016,0.32,0.32,0.22,0.11,0.11,0,0.21,0.43,0.46,0
206011,2014-2016,0.2,0.2,0.11,0.1,0.06,0.15,0.18,0.19,0.23,0.14
206039,2014-2016,N/A,N/A,0.65,0.71,0.67,0.75,N/A,N/A,N/A,N/A
206048,2014-2016,0.44,0.29,0.44,0.29,0.28,0.41,0.31,0.41,0.42,0.38
206154,2015,0.57,0.33,0.57,0.33,0.33,N/A,N/A,N/A,N/A,N/A
206172,2014-2016,N/A,N/A,0.68,0.5,0.5,N/A,N/A,N/A,N/A,N/A
206215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
206224,2014-2016,N/A,N/A,0.37,0.21,0.21,N/A,N/A,N/A,N/A,N/A
206279,2014-2016,0.16,0.05,0.16,0.05,0.06,0,N/A,N/A,N/A,N/A
206288,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
206330,2014-2016,0.35,0.21,0.35,0.21,0.21,0.11,0.18,0.2,0.21,0
206349,2014-2016,0.46,0.27,0.46,0.27,0.3,0.09,N/A,N/A,N/A,N/A
206394,2014-2016,0.43,0.06,0.43,0.06,0.07,0,N/A,N/A,N/A,N/A
206437,2014-2016,0.58,0.38,0.58,0.38,0.32,0.54,N/A,N/A,N/A,N/A
206446,2014-2016,N/A,N/A,0.24,0.07,0,0.09,N/A,N/A,N/A,N/A
206482,2014-2016,N/A,N/A,0.52,0.49,0.49,N/A,N/A,N/A,N/A,N/A
206507,2014-2016,0.51,0.32,0.51,0.32,0.31,0.33,N/A,N/A,N/A,N/A
206516,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
206525,2014-2016,0.67,0.42,0.67,0.42,0.37,0.59,N/A,N/A,N/A,N/A
206604,2016,0.35,0.2,0.35,0.2,0.18,0.36,N/A,N/A,N/A,N/A
206613,2014-2016,0.29,0.06,0.29,0.06,0.25,0,N/A,N/A,N/A,N/A
206631,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
206695,2016,0.31,0.1,0.31,0.1,0.09,0.14,0.01,0,0,0.03
206817,2014-2016,0.09,0.11,0.09,0.11,0.11,0.11,N/A,N/A,N/A,N/A
206835,2014-2016,0.42,0.19,0.42,0.19,0.11,0.32,N/A,N/A,N/A,N/A
206862,2014-2016,0.42,0.17,0.42,0.17,0.12,0.33,N/A,N/A,N/A,N/A
206914,2014-2016,0.23,0.18,0.23,0.18,0.16,0.21,0.27,0.31,0.29,0.33
206923,2014-2016,0.44,0.33,0.38,0.27,0.23,0.3,0.13,0.12,0.14,0.11
206941,2016,0.38,0.33,0.38,0.33,0.24,0.44,0.3,0.35,0.41,0.29
206996,2014-2016,0.22,0.15,0.15,0.1,0.1,0.09,0.13,0.11,0.1,0.13
207041,2014-2016,0.34,0.32,0.34,0.32,0.28,0.37,0.28,0.3,0.35,0.24
207050,2014-2016,0.33,0.25,0.23,0.17,0.16,0.19,0.2,0.16,0.12,0.21
207069,2014-2016,0.34,0.2,0.24,0.12,0.09,0.15,0.19,0.15,0.19,0.12
207157,2014-2016,0.21,0,0.21,0,0,0,0.25,0.32,0.31,0.33
207236,2014-2016,0.32,0.35,0.24,0.3,0.2,0.38,0.17,0.11,0.18,0.06
207254,2014,0.82,0.5,0.82,0.5,0,1,N/A,N/A,N/A,N/A
207263,2016,0.27,0.26,0.27,0.26,0.22,0.34,0.28,0.36,0.38,0.31
207281,2014-2016,0.37,0.32,0.25,0.19,0.11,0.28,0.24,0.25,0.32,0.18
207290,2014-2016,0.31,0.23,0.23,0.1,0.08,0.16,0.16,0.27,0.32,0.12
207306,2014-2016,0.26,0.12,0.26,0.12,0.09,0.16,0.27,0.24,0.25,0.23
207315,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
207324,2014-2016,0.49,0.3,0.49,0.3,0.33,0.27,0.18,0.24,0.24,0.25
207342,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
207351,2014-2016,0.32,0.2,0.32,0.2,0.38,0.16,0.1,0.11,0,0.13
207388,2016,0.63,0.49,0.63,0.49,0.42,0.56,0.15,0.18,0.19,0.17
207397,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
207403,2014-2016,0.53,0.41,0.53,0.41,0.34,0.5,N/A,N/A,N/A,N/A
207449,2016,0.2,0.15,0.13,0.07,0.07,0.07,0.14,0.17,0.23,0.12
207458,2014-2016,0.59,0.5,0.59,0.5,0.44,0.56,0.14,0.16,0.22,0.1
207500,2016,0.68,0.59,0.68,0.59,0.51,0.63,N/A,N/A,N/A,N/A
207564,2016,0,0,0,0,0,0,0.23,0.31,0.26,1
207582,2014-2016,0.56,0.46,0.56,0.46,0.47,0.45,N/A,N/A,N/A,N/A
207625,2014-2016,N/A,N/A,0.58,0.6,0.47,0.72,N/A,N/A,N/A,N/A
207661,2014-2016,0.25,0.24,0.25,0.24,0.07,0.35,0.3,0.38,0.57,0.25
207670,2016,0.27,0.18,0.18,0.1,0.05,0.24,0.16,0.16,0.16,0.16
207689,2014-2016,0.28,0.24,0.28,0.24,0.12,0.34,N/A,N/A,N/A,N/A
207722,2014-2016,0.42,0.43,0.42,0.43,0.3,0.54,0.32,0.22,0.25,0.19
207740,2014-2016,0.38,0.32,0.3,0.23,0.2,0.31,0.17,0.17,0.23,0.03
207847,2014-2016,0.28,0.23,0.28,0.23,0.21,0.28,0.2,0.1,0.08,0.12
207856,2014-2016,0.37,0.35,0.37,0.35,0.38,0.32,N/A,N/A,N/A,N/A
207865,2014-2016,0.34,0.26,0.34,0.26,0.23,0.28,0.29,0.22,0.24,0.2
207935,2016,0.28,0.26,0.15,0.12,0.12,0.13,0.25,0.26,0.27,0.25
207962,2016,N/A,N/A,0.63,0.66,0.48,0.83,N/A,N/A,N/A,N/A
207971,2014-2016,0.7,0.57,0.7,0.57,0.49,0.68,N/A,N/A,N/A,N/A
208026,2016,0.99,1,0.99,1,N/A,1,0.01,0,N/A,0
208035,2014-2016,0.29,0.21,0.23,0.15,0.19,0.14,0.14,0.11,0.13,0.1
208080,2014-2016,N/A,N/A,0.65,0.73,0.5,0.78,N/A,N/A,N/A,N/A
208187,2014-2016,N/A,N/A,0.66,0.58,0.5,0.62,N/A,N/A,N/A,N/A
208239,2014-2016,0.28,0.27,0.28,0.27,0.12,0.32,0.03,0.05,0.06,0.05
208275,2014-2016,0.34,0.3,0.2,0.16,0.14,0.16,0.27,0.28,0.29,0.28
208318,2014-2016,0.3,0.3,0.21,0.21,0.06,0.23,0.18,0.17,0.25,0.16
208390,2016,0.27,0.26,0.16,0.17,0,0.18,0.22,0.19,0.38,0.18
208406,2014-2016,0.34,0.34,0.21,0.19,0.14,0.21,0.27,0.28,0.42,0.23
208415,2014-2016,0.3,0.3,0.22,0.26,0,0.29,0.17,0.08,0.33,0.06
208433,2014-2016,N/A,N/A,0.62,0.7,1,0.68,N/A,N/A,N/A,N/A
208479,2014-2016,N/A,N/A,0.67,0.7,0.47,0.78,N/A,N/A,N/A,N/A
208488,2014-2016,0.48,0.32,0.48,0.32,0.27,0.37,N/A,N/A,N/A,N/A
208512,2014-2016,N/A,N/A,0.71,0.88,0.95,0.8,N/A,N/A,N/A,N/A
208646,2014-2016,0.3,0.25,0.3,0.25,0.17,0.28,0.33,0.37,0.38,0.36
208655,2014-2016,N/A,N/A,0.58,0.56,0.52,0.67,N/A,N/A,N/A,N/A
208725,2014-2016,0.26,0,0.26,0,0,0,0.22,0.5,0.5,0.5
208822,2014-2016,0.66,0.53,0.66,0.53,0.45,0.56,N/A,N/A,N/A,N/A
208859,2014-2016,N/A,N/A,0.79,0.5,N/A,0.5,N/A,N/A,N/A,N/A
208965,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
209038,2016,0.22,0.16,0.11,0.05,0.04,0.05,0.22,0.22,0.57,0.12
209056,2014-2016,0.77,0.7,0.77,0.7,0.59,0.74,N/A,N/A,N/A,N/A
209065,2014-2016,0.68,0.64,0.68,0.64,0.64,0.64,N/A,N/A,N/A,N/A
209074,2016,0.23,0.19,0.15,0.14,0,0.17,0.17,0.1,0.09,0.11
209083,2014-2016,N/A,N/A,0.77,0.73,0.67,0.75,N/A,N/A,N/A,N/A
209108,2014-2016,0.31,0.33,0.31,0.33,0,1,N/A,N/A,N/A,N/A
209153,2014-2016,N/A,N/A,0.82,0.89,1,0.88,N/A,N/A,N/A,N/A
209205,2014-2016,N/A,N/A,0.7,0.74,0.67,0.78,N/A,N/A,N/A,N/A
209241,2014-2016,0.6,0.43,0.6,0.43,N/A,0.43,N/A,N/A,N/A,N/A
209250,2016,0.32,0.23,0.21,0.13,0.08,0.17,0.21,0.21,0.25,0.17
209287,2014-2016,0.52,0.44,0.52,0.44,0.33,0.46,N/A,N/A,N/A,N/A
209296,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
209409,2014-2016,0.53,0.52,0.53,0.52,0.5,0.53,N/A,N/A,N/A,N/A
209490,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
209506,2014-2016,0.47,0.42,0.47,0.42,0.5,0.42,N/A,N/A,N/A,N/A
209533,2014-2016,0.55,1,0.55,1,N/A,1,N/A,N/A,N/A,N/A
209542,2016,0.63,0.55,0.63,0.55,0.38,0.58,0.24,0.32,0.55,0.29
209551,2016,0.72,0.67,0.72,0.67,0.7,0.66,0.2,0.23,0.23,0.24
209603,2014-2016,0.29,0.14,0.29,0.14,0,0.21,N/A,N/A,N/A,N/A
209612,2014-2016,0.62,0.6,0.62,0.6,0.59,0.6,N/A,N/A,N/A,N/A
209667,2014-2016,N/A,N/A,0.68,0.55,0.33,0.62,N/A,N/A,N/A,N/A
209676,2014-2016,0.77,0.92,0.76,0.92,1,0.92,0.02,0,0,0
209694,2014-2016,0.71,0.79,0.67,0.74,0,0.76,0.08,0.09,0,0.09
209700,2014-2016,N/A,N/A,0.68,0.58,0.43,0.65,N/A,N/A,N/A,N/A
209719,2014-2016,N/A,N/A,0.81,0.56,1,0.43,N/A,N/A,N/A,N/A
209746,2016,0.25,0.21,0.16,0.12,0.07,0.14,0.17,0.18,0.24,0.16
209807,2016,0.48,0.44,0.48,0.44,0.4,0.46,0.01,0.02,0.02,0.01
209825,2016,0.82,0.8,0.82,0.8,0.8,0.8,N/A,N/A,N/A,N/A
209922,2014-2016,0.8,0.71,0.8,0.71,0.71,0.71,N/A,N/A,N/A,N/A
209940,2014-2016,0.21,0.18,0.13,0.09,0,0.09,0.16,0.19,0.11,0.19
209986,2014-2016,N/A,N/A,0.65,0,N/A,0,N/A,N/A,N/A,N/A
210076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
210100,2014-2016,0.69,0.75,0.64,0.75,0.5,0.83,0.11,0,0,0
210146,2014-2016,0.39,0.38,0.39,0.38,0.27,0.41,N/A,N/A,N/A,N/A
210155,2014-2016,0.4,0.39,0.3,0.26,0.09,0.3,0.19,0.26,0.41,0.22
210234,2014-2016,N/A,N/A,0.18,0.18,0.07,0.19,N/A,N/A,N/A,N/A
210270,2014-2016,0.24,0.25,0.2,0.2,0.23,0.19,0.08,0.09,0.15,0.07
210304,2014-2016,0.46,0.26,0.46,0.26,0.13,0.35,N/A,N/A,N/A,N/A
210331,2014-2016,0.57,0.48,0.57,0.48,0.56,0.45,N/A,N/A,N/A,N/A
210340,2014-2016,0.63,0.78,0.59,0.78,1,0.75,0.09,0,0,0
210368,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
210401,2014-2016,0.78,0.82,0.78,0.82,0.7,0.85,N/A,N/A,N/A,N/A
210429,2014-2016,0.43,0.45,0.43,0.45,0.32,0.49,N/A,N/A,N/A,N/A
210438,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
210456,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
210483,2014-2016,0.65,0.52,0.62,0.47,0.43,0.7,0.06,0.1,0.09,0.15
210492,2014-2016,0.56,0.61,0.56,0.61,0.58,0.75,0.2,0.04,0.05,0
210508,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
210571,2014-2016,0.55,0.41,0.55,0.41,0.36,0.55,N/A,N/A,N/A,N/A
210605,2016,0.28,0.2,0.14,0.08,0.07,0.31,0.28,0.23,0.23,0.31
210669,2014-2016,0.76,0.63,0.76,0.63,0.71,0.56,N/A,N/A,N/A,N/A
210739,2014-2016,0.69,0.64,0.69,0.64,0.7,0.61,N/A,N/A,N/A,N/A
210775,2014-2016,0.52,0.34,0.52,0.34,0.23,0.44,0.35,0.44,0.49,0.39
210809,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
210890,2014-2016,0.78,0.67,0.76,0.63,0.6,0.71,0.05,0.07,0.05,0.14
210906,2015-2016,0.54,0.46,0.54,0.46,0.42,0.55,0.04,0.06,0.08,0
210942,2014-2016,0.33,0.29,0.33,0.29,0.27,0.35,0.02,0.01,0.01,0.02
210951,2014-2016,N/A,N/A,0.46,0.23,0.22,0.5,N/A,N/A,N/A,N/A
210960,2014-2016,0.32,0.18,0.32,0.18,0.14,0.37,N/A,N/A,N/A,N/A
211006,2014-2016,N/A,N/A,0.7,0.69,0.65,0.72,N/A,N/A,N/A,N/A
211024,2014-2016,0.53,0.29,0.53,0.29,0.17,1,0.13,0.43,0.5,0
211079,2014-2016,N/A,N/A,0.21,0.07,0.05,0.21,N/A,N/A,N/A,N/A
211088,2014-2016,0.6,0.49,0.6,0.49,0.5,0.47,N/A,N/A,N/A,N/A
211130,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
211149,2014-2016,N/A,N/A,0.79,0.73,0.72,1,N/A,N/A,N/A,N/A
211158,2016,0.62,0.4,0.62,0.4,0.35,0.48,0.28,0.43,0.5,0.33
211200,2014-2016,N/A,N/A,0.76,0.72,0.69,0.92,N/A,N/A,N/A,N/A
211273,2014-2016,0.83,0.84,0.83,0.84,0.81,0.86,N/A,N/A,N/A,N/A
211307,2016,0.33,0.26,0.18,0.14,0.12,0.16,0.29,0.23,0.24,0.23
211316,2014-2016,N/A,N/A,0.82,0.83,0.78,0.89,N/A,N/A,N/A,N/A
211343,2014-2016,0.39,0.34,0.22,0.14,0.15,0.12,0.33,0.39,0.37,0.47
211352,2014-2016,0.54,0.4,0.54,0.4,0.38,0.48,N/A,N/A,N/A,N/A
211361,2014-2016,0.54,0.45,0.54,0.45,0.43,0.48,N/A,N/A,N/A,N/A
211431,2014-2016,0.55,0.38,0.55,0.38,0.36,0.67,N/A,N/A,N/A,N/A
211468,2014-2016,0.62,0.51,0.62,0.51,0.53,0.49,N/A,N/A,N/A,N/A
211477,2014-2016,0.4,0.26,0.4,0.26,0.26,0.19,N/A,N/A,N/A,N/A
211556,2014-2016,0.55,0.4,0.55,0.4,0.41,0.36,0.31,0.43,0.4,0.57
211583,2014-2016,0.48,0.34,0.48,0.34,0.36,0.28,0.38,0.45,0.44,0.49
211608,2016,0.16,0.31,0.16,0.16,0.17,0,0.51,0.5,0.5,0.62
211617,2014-2016,N/A,N/A,0.54,0.5,0.42,0.63,N/A,N/A,N/A,N/A
211635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
211644,2016,0.5,0.2,0.5,0.2,0.18,0.29,0.29,0.56,0.57,0.47
211802,2016,N/A,N/A,0.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A
211820,2014-2016,N/A,N/A,0.6,0.39,0.35,0.41,N/A,N/A,N/A,N/A
211893,2014-2016,0.83,1,0.83,1,1,1,0.1,0,0,0
211909,2014-2016,N/A,N/A,0.89,0.86,0.86,N/A,N/A,N/A,N/A,N/A
211927,2016,0.28,0.24,0.16,0.11,0.1,0.17,0.26,0.25,0.26,0.19
211981,2014-2016,0.57,0.31,0.57,0.31,0.25,0.41,0.33,0.51,0.57,0.41
212018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
212045,2014-2016,N/A,N/A,0.78,0.55,0.46,0.71,N/A,N/A,N/A,N/A
212054,2016,0.7,0.56,0.7,0.56,0.5,0.63,N/A,N/A,N/A,N/A
212115,2016,0.57,0.48,0.57,0.48,0.43,0.52,0.29,0.33,0.44,0.25
212133,2014-2016,0.63,0.49,0.63,0.49,0.5,0.45,N/A,N/A,N/A,N/A
212160,2014-2016,0.49,0.41,0.49,0.41,0.38,0.51,N/A,N/A,N/A,N/A
212197,2014-2016,0.74,0.5,0.74,0.5,0.51,0.48,N/A,N/A,N/A,N/A
212434,2014-2016,N/A,N/A,0.64,0.38,0.36,0.4,N/A,N/A,N/A,N/A
212443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
212452,2014-2016,0.49,0.5,0.49,0.5,0.67,0,N/A,N/A,N/A,N/A
212568,2014-2016,N/A,N/A,0.7,0.75,0.5,1,N/A,N/A,N/A,N/A
212601,2014-2016,0.65,0.39,0.65,0.39,0.38,0.43,0.24,0.39,0.42,0.32
212656,2014-2016,0.64,0.29,0.64,0.29,0.27,0.33,0.19,0.42,0.47,0.27
212771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
212805,2014-2016,0.83,0.8,0.83,0.8,0.73,0.83,0.06,0.04,0.13,0
212832,2014-2016,0.54,0.36,0.54,0.36,0.42,0.17,N/A,N/A,N/A,N/A
212869,2014-2016,N/A,N/A,0.17,0.14,0.15,0.11,N/A,N/A,N/A,N/A
212975,2014-2016,N/A,N/A,0.78,0.67,0.69,0.5,N/A,N/A,N/A,N/A
212984,2014-2016,0.57,0.39,0.57,0.39,0.39,0.39,0.3,0.42,0.45,0.4
212993,2016,0.92,1,0.92,1,1,N/A,N/A,N/A,N/A,N/A
213002,2014-2016,N/A,N/A,0.33,0.31,0.3,0.42,N/A,N/A,N/A,N/A
213011,2014-2016,0.66,0.54,0.66,0.54,0.51,0.62,0.27,0.37,0.39,0.31
213020,2016,0.54,0.35,0.54,0.35,0.34,0.43,0.31,0.44,0.45,0.4
213163,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
213181,2014-2016,N/A,N/A,0.72,0.55,0.55,0.56,N/A,N/A,N/A,N/A
213233,2014-2016,N/A,N/A,0.67,0.52,0.5,0.54,N/A,N/A,N/A,N/A
213251,2014-2016,0.76,0.65,0.76,0.65,0.55,0.75,N/A,N/A,N/A,N/A
213303,2014-2016,0.42,0.31,0.42,0.31,0.19,0.56,N/A,N/A,N/A,N/A
213321,2014-2016,0.64,0.47,0.64,0.47,0.38,0.53,N/A,N/A,N/A,N/A
213349,2016,0.55,0.37,0.55,0.37,0.34,0.42,0.3,0.35,0.35,0.35
213358,2014-2016,0.47,0.29,0.47,0.29,0.27,0.42,0.29,0.43,0.45,0.25
213367,2014-2016,0.65,0.52,0.65,0.52,0.48,0.6,N/A,N/A,N/A,N/A
213376,2014-2016,0.3,0.17,0.3,0.17,0.17,0.16,N/A,N/A,N/A,N/A
213400,2014-2016,0.65,0.44,0.65,0.44,0.5,0.38,N/A,N/A,N/A,N/A
213446,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
213473,2014-2016,N/A,N/A,0.63,0.75,0.75,N/A,N/A,N/A,N/A,N/A
213507,2014-2016,0.75,0.59,0.75,0.59,0.57,0.6,N/A,N/A,N/A,N/A
213525,2016,0.28,0.17,0.17,0.07,0.11,0.05,0.24,0.21,0.28,0.19
213534,2014-2016,N/A,N/A,0.47,0.37,0.28,0.39,N/A,N/A,N/A,N/A
213570,2014-2016,N/A,N/A,0.63,0.59,0.56,0.6,N/A,N/A,N/A,N/A
213589,2014-2016,N/A,N/A,0.47,0.43,0.4,0.49,N/A,N/A,N/A,N/A
213598,2016,0.43,0.6,0.43,0.45,0.45,0.67,0.39,0.37,0.37,0.33
213613,2016,0.48,0.36,0.48,0.36,0.31,0.5,0.31,0.44,0.44,0.43
213622,2016,0.39,0,0.22,0,0,N/A,0.33,0,0,N/A
213631,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
213640,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
213659,2016,0.27,0.18,0.16,0.1,0.09,0.1,0.21,0.16,0.2,0.13
213774,2014-2016,0.44,0.37,0.28,0.2,0.19,0.25,0.31,0.33,0.33,0.33
213783,2014-2016,0.53,0.47,0.53,0.47,0.42,0.58,N/A,N/A,N/A,N/A
213826,2014-2016,0.68,0.52,0.68,0.52,0.4,0.58,N/A,N/A,N/A,N/A
213871,2016,N/A,N/A,0.41,0.4,N/A,0.4,N/A,N/A,N/A,N/A
213932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
213987,2014-2016,0.66,0.47,0.66,0.47,0.41,0.59,N/A,N/A,N/A,N/A
213996,2014-2016,0.78,0.59,0.78,0.59,0.61,0.57,N/A,N/A,N/A,N/A
214023,2014-2016,N/A,N/A,0.58,0.6,0.61,0.5,N/A,N/A,N/A,N/A
214041,2016,0.61,0.47,0.61,0.47,0.47,0.47,0.26,0.34,0.39,0.25
214069,2014-2016,0.72,0.67,0.72,0.67,0.5,0.74,0.22,0.18,0.25,0.15
214111,2016,0.33,0.25,0.2,0.11,0.1,0.14,0.26,0.27,0.26,0.27
214148,2014-2016,0.6,0.66,0.6,0.66,0.64,0.73,0.26,0.23,0.25,0.18
214157,2014-2016,0.69,0.64,0.69,0.64,0.7,0.62,0.26,0.29,0.18,0.33
214166,2014-2016,0.37,0.15,0.37,0.15,0.16,0.1,0.35,0.57,0.64,0.3
214175,2014-2016,0.85,0.86,0.85,0.86,0.91,0.83,N/A,N/A,N/A,N/A
214254,2014-2016,N/A,N/A,0.47,0.46,0.44,0.55,N/A,N/A,N/A,N/A
214272,2014-2016,0.53,0.43,0.53,0.43,0.43,0.47,N/A,N/A,N/A,N/A
214290,2014-2016,N/A,N/A,0.68,0.56,0.55,0.69,N/A,N/A,N/A,N/A
214379,2016,0.33,0.24,0.21,0.13,0.1,0.15,0.24,0.21,0.28,0.18
214528,2014-2016,N/A,N/A,0.74,0.71,0.71,0.7,N/A,N/A,N/A,N/A
214564,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
214582,2014-2016,N/A,N/A,0.4,0.36,0.34,0.57,N/A,N/A,N/A,N/A
214591,2014-2016,0.67,0.4,0.67,0.4,0.33,0.5,N/A,N/A,N/A,N/A
214607,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
214616,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
214625,2014-2016,0.5,0.41,0.5,0.41,0.33,0.75,N/A,N/A,N/A,N/A
214634,2014-2016,0.3,0.11,0.3,0.11,0.11,N/A,N/A,N/A,N/A,N/A
214643,2014-2016,0.49,0.42,0.49,0.42,0.52,0.25,N/A,N/A,N/A,N/A
214652,2014-2016,0.42,0.28,0.42,0.28,0,0.32,N/A,N/A,N/A,N/A
214670,2014-2016,0.54,0.45,0.54,0.45,0.35,0.47,N/A,N/A,N/A,N/A
214689,2016,0.69,0.59,0.69,0.59,0.66,0.48,N/A,N/A,N/A,N/A
